feature,p_val,A,fdr,signi
KIFC1,1.9589507143971797e-11,0.8825108862813827,9.794753571985899e-08,True
PHF8,2.8837168245326594e-11,0.8822625225696392,1.4418584122663298e-07,True
NELL2,4.5369949595573664e-11,0.8817634902266991,2.268497479778683e-07,True
DIAPH3,7.494919478034833e-16,0.8817401358744252,3.747459739017416e-12,True
AL117190.2,3.88954528183646e-15,0.8816023517396965,1.94477264091823e-11,True
DPYD-AS1,2.4841198701944625e-17,0.8815028124980238,1.2420599350972313e-13,True
CHODL,2.9775808149856145e-13,0.881172820780839,1.4887904074928072e-09,True
CHRM3-AS2,6.77265129219215e-15,0.8798332659334526,3.386325646096075e-11,True
TOB1,8.208878784260025e-12,0.8793777453661015,4.1044393921300124e-08,True
MKI67,4.0645567091230555e-13,0.8781157389899905,2.032278354561528e-09,True
ANAPC13,1.793962816114215e-15,0.8768825980415134,8.969814080571075e-12,True
ECE1,1.0501051160522121e-08,0.876544477439398,5.2505255802610606e-05,True
MELK,1.856108127025153e-11,0.8762518885069408,9.280540635125765e-08,True
GLRB,1.4327808696350452e-14,0.874652773967692,7.163904348175226e-11,True
AC100801.1,4.371594230449999e-12,0.8736738620224787,2.1857971152249997e-08,True
AP003086.1,3.1478041516004497e-16,0.8718304112856066,1.573902075800225e-12,True
NUDT14,3.3172718556194436e-17,0.871551181550843,1.6586359278097217e-13,True
PCSK6,3.485694159743214e-11,0.8709217998562331,1.742847079871607e-07,True
LINC01339,8.506556814807901e-20,0.870916693392914,4.2532784074039506e-16,True
GPSM2,8.65214324796457e-15,0.8667022261216452,4.3260716239822854e-11,True
CEP128,2.863953936945995e-11,0.8664094038466446,1.4319769684729975e-07,True
GTSE1,2.477043840141319e-10,0.8663123871971036,1.2385219200706595e-06,True
LMO1,1.269303630771448e-16,0.8654071608002458,6.346518153857239e-13,True
MSX2,1.5654391574001915e-10,0.8647439473907048,7.827195787000957e-07,True
COL6A2,3.471629188565844e-18,0.8632231352948796,1.735814594282922e-14,True
NLGN4Y,2.7265897601599305e-15,0.8624613568110867,1.3632948800799653e-11,True
LOXL2,6.4293892033818144e-21,0.8621538983146539,3.214694601690907e-17,True
CAV1,3.901729678730504e-09,0.8596219178752191,1.9508648393652517e-05,True
OSBPL3,2.9975222359363093e-13,0.8595819092255823,1.4987611179681546e-09,True
AC006148.1,1.122417853145769e-11,0.8594281237977514,5.612089265728845e-08,True
WDPCP,6.491053950815509e-15,0.8581056132791426,3.245526975407754e-11,True
FOSB,4.28476448620378e-13,0.8579789106244482,2.14238224310189e-09,True
WARS1,2.098130216123373e-15,0.8570141283959444,1.0490651080616866e-11,True
FBXO5,1.1078001872304607e-11,0.8562692251865514,5.539000936152304e-08,True
CLPB,7.640991020884599e-12,0.8561846660985782,3.8204955104422995e-08,True
SAT1,4.78766529625601e-18,0.856053654115136,2.393832648128005e-14,True
ADAMTS15,7.148706061575863e-15,0.8560139038457361,3.574353030787931e-11,True
NHSL1,2.5525013199479085e-18,0.8556956218504477,1.2762506599739542e-14,True
PLPP3,1.9884471367211223e-19,0.8550168899967838,9.942235683605612e-16,True
KIF15,6.528675411908932e-12,0.8544006440084757,3.2643377059544664e-08,True
TOP2A,4.9090560780430345e-12,0.8542683747386717,2.4545280390215174e-08,True
GHR,6.169506304046801e-09,0.8535230533354325,3.0847531520234006e-05,True
CPT1C,1.0041628033820699e-11,0.8528081021746851,5.02081401691035e-08,True
PKP4,4.1265107933226923e-13,0.8527572298890786,2.063255396661346e-09,True
LINC01829,6.182469650966778e-12,0.8526310070334808,3.091234825483389e-08,True
F3,6.570325928031453e-19,0.8521230626041885,3.2851629640157266e-15,True
AC109441.1,5.002060405668815e-15,0.8513417706419663,2.5010302028344076e-11,True
EGR1,1.6748381793147135e-09,0.8512484525539721,8.374190896573568e-06,True
ADAMTS16,1.836063825023817e-17,0.8510142830826776,9.180319125119085e-14,True
FAM198B-AS1,6.876146989254419e-19,0.8487929523047103,3.4380734946272096e-15,True
NKAIN2,2.6953285124566926e-19,0.8487170188640305,1.3476642562283463e-15,True
CCDC85B,1.5799227121580979e-12,0.8483218375422507,7.89961356079049e-09,True
BMS1P10,1.1423239353767487e-13,0.8479295160605987,5.711619676883744e-10,True
KCNMB2,1.1590303257028472e-15,0.8474097496858999,5.795151628514236e-12,True
PRAG1,1.3283228370542224e-14,0.8467581809117457,6.641614185271112e-11,True
FBN2,1.8245301371577258e-13,0.8457860606368651,9.122650685788629e-10,True
PTTG1,6.3042406740383256e-09,0.8457791111816753,3.152120337019163e-05,True
COL21A1,2.0648899420269828e-13,0.845187728276541,1.0324449710134915e-09,True
SLC12A2,7.07035070382022e-12,0.8451570544161338,3.53517535191011e-08,True
ZUP1,1.6413999560530696e-13,0.8449119870661713,8.206999780265348e-10,True
CBLN2,4.085083275145512e-12,0.8445811532320301,2.042541637572756e-08,True
TTK,6.444500641540237e-11,0.8445095620967706,3.2222503207701184e-07,True
PPM1D,1.938129528666894e-12,0.8444780982841458,9.690647643334471e-09,True
SSBP4,2.841852580361154e-14,0.8439220603606762,1.420926290180577e-10,True
ALPK3,8.640186859230401e-14,0.8438208827131292,4.3200934296152005e-10,True
SH3GL2,3.1848012400104685e-09,0.843362633624283,1.592400620005234e-05,True
GNAI1,3.578864294220902e-12,0.8409590317768609,1.789432147110451e-08,True
PRKN,1.3973609350260365e-14,0.8406246805668196,6.986804675130182e-11,True
HCFC1R1,7.16816508368591e-09,0.8403992138039214,3.584082541842955e-05,True
FREM2,3.1700144643845153e-15,0.8400750940255699,1.5850072321922576e-11,True
DEPDC1B,2.193758119737067e-12,0.8399714066416115,1.0968790598685334e-08,True
ADAMTS6,4.444698540982468e-16,0.8395759660852021,2.222349270491234e-12,True
CKAP2L,3.7342742995440345e-11,0.8369114760198129,1.8671371497720172e-07,True
CDO1,3.1204512512172625e-11,0.8340764008289203,1.5602256256086312e-07,True
NFKBIA,2.134517773888389e-15,0.8340313675544114,1.0672588869441945e-11,True
FXYD7,8.690749547226981e-12,0.8334226578070381,4.345374773613491e-08,True
GOT1,5.805510630717081e-10,0.833421957615883,2.9027553153585403e-06,True
COX6A2,7.025984971415424e-11,0.8334204219794766,3.512992485707712e-07,True
RAMP2,1.003510135578766e-12,0.8330008595340903,5.0175506778938295e-09,True
NFATC2,1.7884103375441056e-18,0.8325667351852541,8.942051687720527e-15,True
SGCD,1.8976047746303527e-16,0.8321364925143635,9.488023873151763e-13,True
AC116562.3,5.056221284955529e-18,0.8310120710203046,2.5281106424777645e-14,True
MICAL1,1.6325660160341548e-11,0.8302097391696133,8.162830080170774e-08,True
PELI2,7.02728780926037e-16,0.8295512843184417,3.5136439046301853e-12,True
SHROOM4,5.907302826057424e-19,0.8292852449015788,2.953651413028712e-15,True
LEF1,7.245861642605853e-09,0.827877649902377,3.6229308213029265e-05,True
LTBP1,2.0480078956600732e-14,0.8260458201569181,1.0240039478300366e-10,True
RBM24,5.849749147748113e-09,0.8259538852375499,2.9248745738740564e-05,True
PARPBP,7.595803995909255e-11,0.8255774469239285,3.7979019979546274e-07,True
TRAF3,2.8836754009134154e-13,0.8240169844422276,1.4418377004567077e-09,True
NFATC1,2.183026935173744e-17,0.824003838085794,1.0915134675868721e-13,True
PRICKLE1,3.695229621245922e-11,0.8239525052514478,1.847614810622961e-07,True
COX10-AS1,1.8934439788072015e-13,0.8236820547685941,9.467219894036007e-10,True
ETS2,3.911307366311305e-14,0.8197940530755783,1.9556536831556523e-10,True
ECT2,4.399633575123195e-11,0.8197497140946969,2.1998167875615977e-07,True
NUF2,1.9894058197409345e-10,0.8190065161709859,9.947029098704672e-07,True
KIF20B,6.840364720668786e-10,0.8183246645024422,3.420182360334393e-06,True
KANK1,2.9795243705804515e-18,0.8174531527826812,1.4897621852902256e-14,True
DIPK2A,1.822542792932928e-12,0.8174190612365118,9.11271396466464e-09,True
SERINC5,4.743693176911151e-14,0.8172490962327712,2.3718465884555756e-10,True
ZFPM2,1.5247386972979899e-13,0.8164874445211555,7.62369348648995e-10,True
CENPU,4.800958072529832e-11,0.8164342829994893,2.400479036264916e-07,True
EDIL3,1.0253854608569757e-08,0.8162904773300956,5.126927304284879e-05,True
H2BC5,9.22944636690889e-14,0.8149053892876987,4.614723183454445e-10,True
DDAH1,1.6888622798104653e-08,0.8147812801716647,8.444311399052327e-05,True
GSTM3,1.2138663851718836e-10,0.8129550051903178,6.069331925859418e-07,True
NAMPT,2.06642889308344e-13,0.8125329351524636,1.03321444654172e-09,True
CKAP5,2.2826688516382458e-10,0.8122080614028103,1.1413344258191228e-06,True
EIF2AK3,2.688152161328836e-13,0.8120984273112828,1.344076080664418e-09,True
PLEKHH2,3.80767602130284e-11,0.8119802710004156,1.90383801065142e-07,True
ZWINT,1.8973227106619012e-08,0.8116110759311153,9.486613553309506e-05,True
GPR176,1.660136604151835e-11,0.8101864421872677,8.300683020759175e-08,True
GAS6,5.6980159740339884e-11,0.809453484037323,2.849007987016994e-07,True
MIEN1,4.734942084611253e-13,0.8085023435325844,2.3674710423056266e-09,True
PRC1,1.6773178918951143e-09,0.8081715689770953,8.386589459475572e-06,True
MIR924HG,5.381399008281336e-11,0.808031218737804,2.690699504140668e-07,True
SPRY2,7.850875873166825e-13,0.8060352377450913,3.925437936583413e-09,True
NFIL3,2.643164222688854e-13,0.8058041474035743,1.321582111344427e-09,True
BMP6,4.728114792553837e-13,0.8057482929657842,2.3640573962769186e-09,True
PAWR,4.232461837704081e-12,0.8045800682659785,2.1162309188520404e-08,True
ERRFI1,4.250260164869027e-12,0.8042116243748869,2.1251300824345136e-08,True
HAS2,4.1612519686705625e-17,0.8036156653862297,2.0806259843352814e-13,True
G0S2,1.8541001166690127e-09,0.8033366735013739,9.270500583345064e-06,True
GCNT2,1.1575798451394767e-10,0.802261385413889,5.787899225697383e-07,True
FBXO33,7.773284721277931e-12,0.7999631749072056,3.8866423606389654e-08,True
ADM,1.1100742441182128e-11,0.798844097896099,5.550371220591064e-08,True
GIPC2,7.46064866816164e-12,0.798725532785699,3.7303243340808194e-08,True
AC022075.1,1.6063567757784668e-12,0.7984174691200863,8.031783878892334e-09,True
FAM241A,5.464238092236015e-13,0.7973078705950318,2.7321190461180074e-09,True
ST3GAL1,7.318388981936908e-13,0.7972394281623341,3.659194490968454e-09,True
FBXO32,6.918178794135726e-16,0.7971391146358895,3.459089397067863e-12,True
LRFN5,4.293952334399131e-15,0.7968246658518519,2.1469761671995654e-11,True
SUGCT,1.045011431399952e-15,0.7966121484688748,5.22505715699976e-12,True
H2AC6,4.861540393473869e-13,0.7923854839201585,2.4307701967369345e-09,True
AC120193.1,8.65614678505651e-10,0.7922176700637542,4.328073392528255e-06,True
ZFPM2-AS1,6.334497772479709e-12,0.7921888102198542,3.1672488862398546e-08,True
ERBB2,3.522301716420366e-17,0.7920220598299211,1.7611508582101831e-13,True
LUZP2,3.518000214312186e-14,0.791875268317596,1.759000107156093e-10,True
APOLD1,2.9601210238086815e-11,0.7916338591631957,1.4800605119043408e-07,True
DCK,1.011646036993032e-11,0.7912113734965804,5.0582301849651605e-08,True
METTL7A,1.0357895881922177e-09,0.7907162011227654,5.178947940961089e-06,True
PTX3,6.908676080344752e-17,0.7900843025973077,3.454338040172376e-13,True
TMEM217,2.839419950667309e-13,0.7898011666157694,1.4197099753336545e-09,True
AC008667.1,4.916088985586017e-16,0.7884837188190921,2.4580444927930084e-12,True
SLC16A3,2.381107460610862e-10,0.7883103161512167,1.1905537303054311e-06,True
GPC3,5.470799495071171e-17,0.7871626562339485,2.7353997475355854e-13,True
LINC01572,9.684104596022982e-12,0.7857371050977244,4.842052298011491e-08,True
SORCS2,8.057206821379758e-12,0.785735079944259,4.028603410689879e-08,True
TMEM47,6.79653027195268e-15,0.7856971350800681,3.39826513597634e-11,True
NETO2,9.99071431638513e-12,0.7850107923223186,4.995357158192565e-08,True
PLLP,5.219945710923181e-14,0.7844563444365396,2.6099728554615906e-10,True
RFC3,1.1027290786742114e-10,0.7814201323074854,5.513645393371057e-07,True
CRIP1,1.9296247685998375e-11,0.7807115082631442,9.648123842999187e-08,True
CACNA1D,5.963933186526177e-14,0.7806958116076763,2.981966593263088e-10,True
C4orf19,9.770990604391205e-14,0.7806010041693505,4.885495302195602e-10,True
CNGB1,2.145616051409612e-15,0.7805876024045612,1.072808025704806e-11,True
COX4I2,1.7151007816773558e-09,0.7804791332774144,8.575503908386779e-06,True
GCH1,2.8821939214917765e-12,0.7801877332993122,1.4410969607458882e-08,True
AC008591.1,1.2706312653032058e-08,0.7801108008907308,6.353156326516029e-05,True
HS3ST3A1,1.1746902961775237e-15,0.7767713043325515,5.873451480887618e-12,True
COBLL1,3.767640705864733e-17,0.7765582968069227,1.8838203529323666e-13,True
SPC25,5.9896005314106165e-09,0.7753780262935883,2.9948002657053084e-05,True
CCDC34,5.713249797595161e-09,0.7752084943910567,2.8566248987975803e-05,True
HSPB7,6.664795236778574e-10,0.7747583157011119,3.3323976183892867e-06,True
BID,1.0600475896840065e-10,0.7726958317470768,5.300237948420033e-07,True
AL512330.1,4.0452800588291966e-10,0.7725456969184868,2.0226400294145982e-06,True
GPR162,1.0615374409009526e-13,0.771193641470651,5.307687204504764e-10,True
MB,1.622671743241305e-09,0.770950964503411,8.113358716206524e-06,True
AC069228.1,5.149370814209036e-14,0.7697802739151163,2.5746854071045183e-10,True
UNC13C,1.2768057807739477e-08,0.7686371663566515,6.384028903869738e-05,True
PIMREG,4.5062837487015525e-09,0.7679937756651835,2.2531418743507762e-05,True
KNL1,1.2899391469429435e-08,0.7677026980941408,6.449695734714718e-05,True
FOSL2,1.4735670125716988e-12,0.7673770117796462,7.367835062858494e-09,True
SH3RF3,3.8391567095229165e-14,0.7669995630209261,1.9195783547614581e-10,True
TSHZ3,1.402082450658072e-08,0.7667047350130219,7.01041225329036e-05,True
AL121768.1,5.3564387478259415e-11,0.7653478028213637,2.678219373912971e-07,True
CCNB2,1.383787549089471e-09,0.7649766847567134,6.918937745447355e-06,True
TSTD1,9.436159863330336e-11,0.7620701851444995,4.718079931665168e-07,True
AC104232.3,2.375362942923617e-13,0.7617555119211251,1.1876814714618084e-09,True
BIN3,7.543843639708974e-12,0.7601664988704232,3.771921819854487e-08,True
CHCHD6,6.71465030068172e-09,0.7596577243947363,3.35732515034086e-05,True
SLC2A6,4.638831789632164e-11,0.7588524846558401,2.319415894816082e-07,True
FILIP1,8.812603237112452e-11,0.7577444734079078,4.406301618556226e-07,True
AC068931.1,1.0453201817933052e-10,0.7572859980987576,5.226600908966526e-07,True
CCDC18,1.62782877456373e-13,0.7572550122384941,8.139143872818649e-10,True
DBF4,1.1937273656765046e-09,0.7571320758437667,5.968636828382523e-06,True
KLF2,8.214037636476465e-14,0.7552084121786597,4.107018818238232e-10,True
AC004540.2,2.8058969323979703e-09,0.7546190159160375,1.4029484661989851e-05,True
DDIT4,1.2396598777031855e-11,0.7545996657116445,6.198299388515927e-08,True
LINC02240,1.1602169165036644e-15,0.7541221458855345,5.8010845825183225e-12,True
BUB1,4.462347683694056e-09,0.7538750553978613,2.231173841847028e-05,True
KIF5C-AS1,1.990897519074503e-11,0.753473710896307,9.954487595372516e-08,True
UBE3D,5.4939511561274004e-11,0.7532806314537188,2.7469755780637004e-07,True
PLOD2,3.497412970755277e-14,0.7529015287979504,1.7487064853776384e-10,True
RGS2,7.2389277890467e-11,0.7512405724775546,3.61946389452335e-07,True
ADAMTSL4-AS1,7.085114328656698e-11,0.7509740411170622,3.542557164328349e-07,True
ITGB5,1.370849171542397e-13,0.7488455288351639,6.854245857711985e-10,True
KIF23,1.5196035875548145e-09,0.7484461334607337,7.598017937774072e-06,True
KIAA1671,7.150639798779473e-11,0.7477877512953616,3.575319899389736e-07,True
CKM,9.147239100798214e-11,0.746884688533715,4.5736195503991067e-07,True
BOLA2B,2.3857562796329836e-10,0.746846535914,1.1928781398164917e-06,True
MIR4435-2HG,1.2533795514077362e-13,0.7460123953725605,6.266897757038681e-10,True
NPPB,2.918184847459543e-09,0.7456351520239671,1.4590924237297715e-05,True
DEPP1,6.476653073879623e-11,0.7456102307727235,3.238326536939812e-07,True
PDK3,7.34926959899742e-12,0.7449167966472958,3.67463479949871e-08,True
HECW2,3.566282639699623e-11,0.7448568406111892,1.7831413198498115e-07,True
HSPB8,2.247196122086769e-09,0.7448337064530399,1.1235980610433845e-05,True
BDNF,1.970829127418645e-10,0.7437646574468267,9.854145637093225e-07,True
CTH,4.291611541764625e-11,0.7437119499828447,2.1458057708823125e-07,True
HEYL,4.4617960669392406e-14,0.7431821444893635,2.2308980334696204e-10,True
DSEL,1.874402908986945e-09,0.741964112940239,9.372014544934724e-06,True
LRRC4C,2.0302927102054985e-11,0.7415423367702514,1.0151463551027493e-07,True
ANKRD37,2.2544399968209576e-11,0.7397116465117287,1.1272199984104788e-07,True
TEAD4,5.146068812118716e-13,0.7394345579579027,2.573034406059358e-09,True
FZD1,4.747470484464673e-14,0.7370081686910592,2.3737352422323363e-10,True
AC068205.1,7.903685988666623e-09,0.7359216049443832,3.9518429943333116e-05,True
HDX,1.6396869038492445e-10,0.734685631622977,8.198434519246223e-07,True
MAFF,6.648387210490742e-13,0.7339067002550597,3.324193605245371e-09,True
AC119674.2,6.01481162645229e-13,0.7330748028470444,3.0074058132261452e-09,True
CCDC146,3.307242265018501e-11,0.7330342589186007,1.6536211325092502e-07,True
AC018362.3,4.724044789727881e-11,0.7325047487303282,2.3620223948639404e-07,True
CDKN2AIPNL,7.741445758542717e-11,0.7318023088286564,3.870722879271358e-07,True
CYTOR,2.808409549033479e-13,0.7311652845914617,1.4042047745167394e-09,True
MYADM,6.834110113961467e-10,0.7306398067324531,3.4170550569807336e-06,True
KIAA0825,6.304090053523535e-13,0.7299008797508123,3.1520450267617675e-09,True
GADD45G,1.527717042740282e-10,0.7288129393090315,7.63858521370141e-07,True
SCGN,1.8616257691707838e-09,0.7288071749021641,9.30812884585392e-06,True
ATP10B,1.3392316844231292e-10,0.7279994518624348,6.696158422115646e-07,True
CRABP2,4.400468807024139e-10,0.7261857689986919,2.2002344035120696e-06,True
DPCD,3.7385134095287363e-10,0.7259232932203801,1.8692567047643681e-06,True
CSRNP1,6.729485527427439e-11,0.7240471723008488,3.3647427637137196e-07,True
PROS1,5.792736431195671e-12,0.7199263743428781,2.8963682155978353e-08,True
TCAP,1.083959041493825e-09,0.7186162046267799,5.419795207469125e-06,True
AC016716.1,8.614153209572474e-11,0.7182435183534156,4.307076604786237e-07,True
ADAMTS8,8.844680622326346e-14,0.7180469867651044,4.422340311163173e-10,True
CTNNA3,2.253938930161505e-13,0.7177255510195224,1.1269694650807526e-09,True
AC104596.1,1.8520394967425958e-08,0.7171465936776045,9.260197483712979e-05,True
FAT4,4.0677872896707004e-10,0.7163613025751561,2.03389364483535e-06,True
CHP1,8.404423496257575e-10,0.7151000360312539,4.202211748128787e-06,True
LURAP1L,2.219590755650112e-11,0.7146711441773572,1.109795377825056e-07,True
STK17A,1.2503241673682346e-12,0.7144344445628952,6.251620836841173e-09,True
TRAPPC1,2.064071793590241e-12,0.7130040243219479,1.0320358967951206e-08,True
IL34,3.2585536602292115e-10,0.709922228253302,1.6292768301146057e-06,True
PRLHR,2.2965655713942985e-09,0.7089285132678108,1.1482827856971493e-05,True
DES,8.229097488793987e-10,0.7084207602287342,4.114548744396993e-06,True
TCTEX1D2,1.7453546822215818e-08,0.7083773092647394,8.726773411107909e-05,True
SAMD12,2.5522051496215646e-12,0.7080673305654531,1.2761025748107823e-08,True
CDH12,2.0841714352760113e-10,0.7076951652475719,1.0420857176380057e-06,True
AP001347.1,1.4141529900057805e-09,0.7075215359830898,7.070764950028903e-06,True
S100A4,1.0280515604985666e-11,0.7072578298003229,5.140257802492833e-08,True
PRELID2,7.901288358115266e-11,0.7061814238046518,3.950644179057633e-07,True
EPB41,1.1855841839396782e-08,0.7031254785504494,5.927920919698391e-05,True
CHST9,1.251144946054191e-10,0.7027898710941081,6.255724730270955e-07,True
HLA-C,1.0700011832546862e-08,0.7011489698859368,5.3500059162734315e-05,True
CEBPD,3.098091574984541e-13,0.701134142300778,1.5490457874922705e-09,True
CDH13,1.2897377592222528e-11,0.6971985868811867,6.448688796111264e-08,True
MCM3,4.514715585466782e-09,0.696423210838787,2.257357792733391e-05,True
ANGPTL1,1.7232076197535693e-09,0.6962859297251032,8.616038098767846e-06,True
B4GALNT3,4.7778307383641515e-11,0.6961893643517376,2.388915369182076e-07,True
ELAPOR1,3.830953059413822e-09,0.6959508957742151,1.915476529706911e-05,True
TMEM67,3.605427231528237e-11,0.6950058974694819,1.8027136157641185e-07,True
MIPOL1,1.0466842569900412e-10,0.6923369765784831,5.233421284950206e-07,True
AL008633.1,1.064590098759007e-09,0.6908445582901122,5.322950493795035e-06,True
NOX4,1.0264469107840214e-09,0.6905890653545949,5.132234553920107e-06,True
AC114316.1,1.592623112941324e-08,0.6898710210189398,7.963115564706621e-05,True
ADORA2A,3.3427872899916314e-10,0.6888959859776573,1.6713936449958158e-06,True
NRP1,1.7134734911253091e-10,0.6857530468275711,8.567367455626545e-07,True
EVC2,1.1839495877267934e-11,0.6818329038586016,5.919747938633967e-08,True
SYT10,2.9978857114493147e-11,0.6814397847619029,1.4989428557246574e-07,True
RNF180,3.5142523843179264e-09,0.6789082896428416,1.7571261921589633e-05,True
KIF4A,1.6309210317473042e-08,0.6769692943703939,8.15460515873652e-05,True
AC007000.4,5.382506951000344e-10,0.6759334692120433,2.6912534755001724e-06,True
GRIN2B,8.529814523352464e-12,0.6750968840722216,4.264907261676232e-08,True
ANO3,2.373261356281147e-10,0.6741390817676949,1.1866306781405735e-06,True
COL9A2,1.5491124457749194e-08,0.6737959609945114,7.745562228874597e-05,True
METTL24,8.513978145686144e-11,0.6729419216270534,4.256989072843072e-07,True
ARID5B,7.247704250150127e-10,0.6722123093050341,3.6238521250750637e-06,True
FAM163B,1.1829025495684095e-09,0.6717083329192515,5.914512747842048e-06,True
ANK1,9.642234981113237e-09,0.6715866135549243,4.821117490556618e-05,True
AC023905.1,1.4188754486844369e-11,0.6677981982793053,7.094377243422184e-08,True
AC008562.1,2.136985939046794e-09,0.6669669950684544,1.068492969523397e-05,True
NFKBIZ,1.7653906244093272e-10,0.6665052574971144,8.826953122046636e-07,True
LRIG1,9.71791818360216e-12,0.6648820166812602,4.85895909180108e-08,True
CRPPA,1.2929882173548985e-09,0.6596724871563261,6.464941086774493e-06,True
GALNT18,2.0292790232317906e-10,0.6524202999293274,1.0146395116158953e-06,True
ETV6,8.716561243491572e-11,0.6507836957329236,4.358280621745786e-07,True
TMEM178A,1.717192399118891e-10,0.6501807139041698,8.585961995594456e-07,True
ARID5A,3.822953610661322e-11,0.6500397171228559,1.911476805330661e-07,True
U91319.1,1.5147612010649123e-09,0.6493636906114225,7.573806005324562e-06,True
GAS1,2.94791615928272e-11,0.6487124040617449,1.4739580796413599e-07,True
AKAIN1,3.325779013477726e-10,0.6458870472713036,1.6628895067388629e-06,True
LINC01608,1.2321875701068395e-09,0.6431261906574356,6.160937850534197e-06,True
LPAR6,1.279691708247462e-08,0.6422293704864273,6.398458541237311e-05,True
AC092069.1,1.0646456162542044e-08,0.6374811624985006,5.323228081271022e-05,True
CDH4,5.3424383543300025e-11,0.6356800531925533,2.6712191771650013e-07,True
RUNX2,6.955573430687991e-10,0.6322718904092715,3.4777867153439955e-06,True
PAPSS2,4.576997805098865e-09,0.6284022701570285,2.2884989025494325e-05,True
AC084740.1,2.9750769815776165e-09,0.6265283418410195,1.4875384907888083e-05,True
KCNE4,4.07492045875598e-10,0.6260009146251655,2.03746022937799e-06,True
COL6A6,1.0460708027245714e-09,0.625170906138603,5.230354013622857e-06,True
ADAMTSL3,1.165926959576596e-10,0.6219949660672961,5.82963479788298e-07,True
ISG15,6.097814050875054e-09,0.620112478627226,3.048907025437527e-05,True
SDC2,1.4394446699236006e-09,0.6177545197936994,7.197223349618003e-06,True
TP63,2.458330658365071e-10,0.6157986968875735,1.2291653291825355e-06,True
AC104389.5,2.5637057189737915e-09,0.6152015452332704,1.2818528594868958e-05,True
EMP1,1.1002126319641443e-09,0.610933330904325,5.501063159820721e-06,True
AC073332.1,1.1480064258808737e-09,0.6108433204730412,5.7400321294043685e-06,True
AC007368.1,6.044877652479125e-10,0.6055980195731459,3.022438826239562e-06,True
MAP4K3-DT,4.1389198928643e-09,0.6018818084691695,2.06945994643215e-05,True
LINC01036,6.624775142804981e-09,0.6017589761235269,3.31238757140249e-05,True
MEF2C-AS1,1.8044502131978923e-09,0.5981564848760843,9.022251065989461e-06,True
SERPINE1,9.86469157759084e-09,0.59639133363991,4.93234578879542e-05,True
TEX41,2.8356499789173456e-09,0.5896506142659159,1.4178249894586729e-05,True
BHLHE40,1.7882262961757203e-09,0.5874199485232992,8.941131480878602e-06,True
LPL,9.668773291270944e-09,0.5787235313541057,4.8343866456354725e-05,True
MEOX1,1.4115517291068136e-08,0.5782152461931481,7.057758645534068e-05,True
MYOF,2.0145969027733624e-09,0.5773078608887355,1.0072984513866811e-05,True
IFI44L,3.2970105559210785e-09,0.5739429035763368,1.6485052779605392e-05,True
